iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million,cases_7day_avg,deaths_7day_avg,cases_per_million,deaths_per_million
IND,Asia,India,2024-06-15,45040036.0,0.0,23.43,533619.0,0.0,0.29,31597.66,0.0,0.02,374.36,0.0,0.0,,,,,,,,,,,,,,,,,,,2206867396.0,1027438713.0,951990391.0,227438292.0,34.0,12.0,155.72,72.5,67.18,16.05,0.0,4.0,0.0,,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,23.428571428571427,0.2857142857142857,31781.604776697994,376.53762442234296
IND,Asia,India,2024-06-16,45040074.0,38.0,5.43,533619.0,0.0,0.0,31597.69,0.03,0.0,374.36,0.0,0.0,,,,,,,,,,,,,,,,,,,2206867401.0,1027438716.0,,227438294.0,5.0,11.0,155.72,72.5,,16.05,0.0,3.0,0.0,,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,5.428571428571429,0.0,31781.631590641515,376.53762442234296
IND,Asia,India,2024-06-17,45040074.0,0.0,5.43,533619.0,0.0,0.0,31597.69,0.0,0.0,374.36,0.0,0.0,,,,,,,,,,,,,,,,,,,2206867405.0,1027438718.0,951990393.0,,4.0,11.0,155.72,72.5,67.18,,0.0,3.0,0.0,,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,5.428571428571429,0.0,31781.631590641515,376.53762442234296
IND,Asia,India,2024-06-18,45040074.0,0.0,5.43,533619.0,0.0,0.0,31597.69,0.0,0.0,374.36,0.0,0.0,,,,,,,,,,,,,,,,,,,2206867416.0,1027438721.0,951990397.0,227438298.0,11.0,11.0,155.72,72.5,67.18,16.05,0.0,4.0,0.0,,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,5.428571428571429,0.0,31781.631590641515,376.53762442234296
IND,Asia,India,2024-06-19,45040074.0,0.0,5.43,533619.0,0.0,0.0,31597.69,0.0,0.0,374.36,0.0,0.0,,,,,,,,,,,,,,,,,,,2206867423.0,1027438726.0,,227438300.0,7.0,11.0,155.72,72.5,,16.05,0.0,4.0,0.0,,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,5.428571428571429,0.0,31781.631590641515,376.53762442234296
IND,Asia,India,2024-06-20,45040074.0,0.0,5.43,533619.0,0.0,0.0,31597.69,0.0,0.0,374.36,0.0,0.0,,,,,,,,,,,,,,,,,,,2206867443.0,1027438732.0,951990400.0,227438311.0,20.0,13.0,155.72,72.5,67.18,16.05,0.0,4.0,0.0,,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,5.428571428571429,0.0,31781.631590641515,376.53762442234296
IND,Asia,India,2024-06-21,45040074.0,0.0,5.43,533619.0,0.0,0.0,31597.69,0.0,0.0,374.36,0.0,0.0,,,,,,,,,,,,,,,,,,,2206867451.0,1027438733.0,951990404.0,227438314.0,8.0,13.0,155.72,72.5,67.18,16.05,0.0,4.0,0.0,,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,5.428571428571429,0.0,31781.631590641515,376.53762442234296
IND,Asia,India,2024-06-22,45040074.0,0.0,5.43,533619.0,0.0,0.0,31597.69,0.0,0.0,374.36,0.0,0.0,,,,,,,,,,,,,,,,,,,2206867473.0,1027438739.0,951990406.0,227438328.0,22.0,11.0,155.72,72.5,67.18,16.05,0.0,4.0,0.0,,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,5.428571428571429,0.0,31781.631590641515,376.53762442234296
IND,Asia,India,2024-06-23,45040284.0,210.0,30.0,533621.0,2.0,0.29,31597.83,0.15,0.02,374.36,0.0,0.0,,,,,,,,,,,,,,,,,,,2206867489.0,1027438743.0,951990409.0,227438337.0,16.0,13.0,155.72,72.5,67.18,16.05,0.0,4.0,0.0,,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,30.0,0.2857142857142857,31781.779772960977,376.5390356825283
IND,Asia,India,2024-06-24,45040284.0,0.0,30.0,533621.0,0.0,0.29,31597.83,0.0,0.02,374.36,0.0,0.0,,,,,,,,,,,,,,,,,,,2206867497.0,1027438749.0,951990411.0,,8.0,13.0,155.72,72.5,67.18,,0.0,4.0,0.0,,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,30.0,0.2857142857142857,31781.779772960977,376.5390356825283
IND,Asia,India,2024-06-25,45040284.0,0.0,30.0,533621.0,0.0,0.29,31597.83,0.0,0.02,374.36,0.0,0.0,,,,,,,,,,,,,,,,,,,2206867526.0,1027438755.0,951990413.0,227438358.0,29.0,16.0,155.72,72.5,67.18,16.05,0.0,5.0,0.0,,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,30.0,0.2857142857142857,31781.779772960977,376.5390356825283
IND,Asia,India,2024-06-26,45040284.0,0.0,30.0,533621.0,0.0,0.29,31597.83,0.0,0.02,374.36,0.0,0.0,,,,,,,,,,,,,,,,,,,2206867540.0,1027438763.0,951990415.0,227438362.0,14.0,17.0,155.72,72.5,67.18,16.05,0.0,5.0,0.0,,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,30.0,0.2857142857142857,31781.779772960977,376.5390356825283
IND,Asia,India,2024-06-27,45040284.0,0.0,30.0,533621.0,0.0,0.29,31597.83,0.0,0.02,374.36,0.0,0.0,,,,,,,,,,,,,,,,,,,2206867556.0,1027438769.0,951990420.0,227438367.0,16.0,16.0,155.72,72.5,67.18,16.05,0.0,5.0,0.0,,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,30.0,0.2857142857142857,31781.779772960977,376.5390356825283
IND,Asia,India,2024-06-28,45040284.0,0.0,30.0,533621.0,0.0,0.29,31597.83,0.0,0.02,374.36,0.0,0.0,,,,,,,,,,,,,,,,,,,2206867572.0,1027438773.0,951990427.0,227438372.0,16.0,17.0,155.72,72.5,67.18,16.05,0.0,6.0,0.0,,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,30.0,0.2857142857142857,31781.779772960977,376.5390356825283
IND,Asia,India,2024-06-29,45040284.0,0.0,30.0,533621.0,0.0,0.29,31597.83,0.0,0.02,374.36,0.0,0.0,,,,,,,,,,,,,,,,,,,2206867592.0,1027438780.0,951990435.0,227438377.0,20.0,17.0,155.72,72.5,67.18,16.05,0.0,6.0,0.0,,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,30.0,0.2857142857142857,31781.779772960977,376.5390356825283
IND,Asia,India,2024-06-30,45040618.0,334.0,47.71,533622.0,1.0,0.14,31598.07,0.23,0.03,374.36,0.0,0.0,,,,,,,,,,,,,,,,,,,2206867624.0,1027438787.0,951990441.0,227438396.0,32.0,19.0,155.72,72.5,67.18,16.05,0.0,6.0,0.0,,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,47.714285714285715,0.14285714285714285,31782.015453411932,376.539741312621
IND,Asia,India,2024-07-01,45040618.0,0.0,47.71,533622.0,0.0,0.14,31598.07,0.0,0.03,374.36,0.0,0.0,,,,,,,,,,,,,,,,,,,2206867627.0,,951990444.0,,3.0,19.0,155.72,,67.18,,0.0,6.0,0.0,,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,47.714285714285715,0.14285714285714285,31782.015453411932,376.539741312621
IND,Asia,India,2024-07-02,45040618.0,0.0,47.71,533622.0,0.0,0.14,31598.07,0.0,0.03,374.36,0.0,0.0,,,,,,,,,,,,,,,,,,,2206867643.0,1027438794.0,951990449.0,227438400.0,16.0,17.0,155.72,72.5,67.18,16.05,0.0,6.0,0.0,,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,47.714285714285715,0.14285714285714285,31782.015453411932,376.539741312621
IND,Asia,India,2024-07-03,45040618.0,0.0,47.71,533622.0,0.0,0.14,31598.07,0.0,0.03,374.36,0.0,0.0,,,,,,,,,,,,,,,,,,,2206867654.0,1027438798.0,951990450.0,227438406.0,11.0,16.0,155.72,72.5,67.18,16.05,0.0,5.0,0.0,,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,47.714285714285715,0.14285714285714285,31782.015453411932,376.539741312621
IND,Asia,India,2024-07-04,45040618.0,0.0,47.71,533622.0,0.0,0.14,31598.07,0.0,0.03,374.36,0.0,0.0,,,,,,,,,,,,,,,,,,,2206867665.0,1027438804.0,,227438411.0,11.0,16.0,155.72,72.5,,16.05,0.0,5.0,0.0,,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,47.714285714285715,0.14285714285714285,31782.015453411932,376.539741312621
IND,Asia,India,2024-07-05,45040618.0,0.0,47.71,533622.0,0.0,0.14,31598.07,0.0,0.03,374.36,0.0,0.0,,,,,,,,,,,,,,,,,,,2206867672.0,1027438805.0,951990450.0,227438417.0,7.0,14.0,155.72,72.5,67.18,16.05,0.0,5.0,0.0,,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,47.714285714285715,0.14285714285714285,31782.015453411932,376.539741312621
IND,Asia,India,2024-07-06,45040618.0,0.0,47.71,533622.0,0.0,0.14,31598.07,0.0,0.03,374.36,0.0,0.0,,,,,,,,,,,,,,,,,,,2206867683.0,1027438810.0,951990452.0,227438421.0,11.0,13.0,155.72,72.5,67.18,16.05,0.0,4.0,0.0,,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,47.714285714285715,0.14285714285714285,31782.015453411932,376.539741312621
IND,Asia,India,2024-07-07,45040752.0,134.0,19.14,533622.0,0.0,0.0,31598.16,0.09,0.01,374.36,0.0,0.0,,,,,,,,,,,,,,,,,,,2206867688.0,1027438813.0,951990453.0,227438422.0,5.0,9.0,155.72,72.5,67.18,16.05,0.0,4.0,0.0,,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,19.142857142857142,0.0,31782.11000784435,376.539741312621
IND,Asia,India,2024-07-08,45040752.0,0.0,19.14,533622.0,0.0,0.0,31598.16,0.0,0.01,374.36,0.0,0.0,,,,,,,,,,,,,,,,,,,2206867690.0,,951990455.0,,2.0,9.0,155.72,,67.18,,0.0,4.0,0.0,,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,19.142857142857142,0.0,31782.11000784435,376.539741312621
IND,Asia,India,2024-07-09,45040752.0,0.0,19.14,533622.0,0.0,0.0,31598.16,0.0,0.01,374.36,0.0,0.0,,,,,,,,,,,,,,,,,,,2206867702.0,1027438820.0,951990456.0,227438426.0,12.0,8.0,155.72,72.5,67.18,16.05,0.0,4.0,0.0,,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,19.142857142857142,0.0,31782.11000784435,376.539741312621
IND,Asia,India,2024-07-10,45040752.0,0.0,19.14,533622.0,0.0,0.0,31598.16,0.0,0.01,374.36,0.0,0.0,,,,,,,,,,,,,,,,,,,2206867714.0,1027438823.0,951990459.0,227438432.0,12.0,9.0,155.72,72.5,67.18,16.05,0.0,4.0,0.0,,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,19.142857142857142,0.0,31782.11000784435,376.539741312621
IND,Asia,India,2024-07-11,45040752.0,0.0,19.14,533622.0,0.0,0.0,31598.16,0.0,0.01,374.36,0.0,0.0,,,,,,,,,,,,,,,,,,,2206867725.0,1027438825.0,951990461.0,227438439.0,11.0,9.0,155.72,72.5,67.18,16.05,0.0,3.0,0.0,,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,19.142857142857142,0.0,31782.11000784435,376.539741312621
IND,Asia,India,2024-07-12,45040752.0,0.0,19.14,533622.0,0.0,0.0,31598.16,0.0,0.01,374.36,0.0,0.0,,,,,,,,,,,,,,,,,,,2206867736.0,1027438832.0,951990463.0,227438441.0,11.0,9.0,155.72,72.5,67.18,16.05,0.0,4.0,0.0,,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,19.142857142857142,0.0,31782.11000784435,376.539741312621
IND,Asia,India,2024-07-13,45040752.0,0.0,19.14,533622.0,0.0,0.0,31598.16,0.0,0.01,374.36,0.0,0.0,,,,,,,,,,,,,,,,,,,2206867751.0,1027438837.0,951990472.0,227438442.0,15.0,10.0,155.72,72.5,67.18,16.05,0.0,4.0,0.0,,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,19.142857142857142,0.0,31782.11000784435,376.539741312621
IND,Asia,India,2024-07-14,45040752.0,0.0,0.0,533622.0,0.0,0.0,31598.16,0.0,0.0,374.36,0.0,0.0,,,,,,,,,,,,,,,,,,,2206867756.0,1027438840.0,951990473.0,227438443.0,5.0,10.0,155.72,72.5,67.18,16.05,0.0,4.0,0.0,,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,0.0,0.0,31782.11000784435,376.539741312621
IND,Asia,India,2024-07-15,45040752.0,0.0,0.0,533622.0,0.0,0.0,31598.16,0.0,0.0,374.36,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,0.0,4.0,0.0,,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,0.0,0.0,31782.11000784435,376.539741312621
IND,Asia,India,2024-07-16,45040752.0,0.0,0.0,533622.0,0.0,0.0,31598.16,0.0,0.0,374.36,0.0,0.0,,,,,,,,,,,,,,,,,,,2206867771.0,1027438849.0,951990476.0,227438446.0,,10.0,155.72,72.5,67.18,16.05,0.0,4.0,0.0,,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,0.0,0.0,31782.11000784435,376.539741312621
IND,Asia,India,2024-07-17,45040752.0,0.0,0.0,533622.0,0.0,0.0,31598.16,0.0,0.0,374.36,0.0,0.0,,,,,,,,,,,,,,,,,,,2206867778.0,1027438851.0,951990477.0,227438450.0,7.0,9.0,155.72,72.5,67.18,16.05,0.0,4.0,0.0,,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,0.0,0.0,31782.11000784435,376.539741312621
IND,Asia,India,2024-07-18,45040752.0,0.0,0.0,533622.0,0.0,0.0,31598.16,0.0,0.0,374.36,0.0,0.0,,,,,,,,,,,,,,,,,,,2206867786.0,1027438854.0,951990480.0,227438452.0,8.0,9.0,155.72,72.5,67.18,16.05,0.0,4.0,0.0,,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,0.0,0.0,31782.11000784435,376.539741312621
IND,Asia,India,2024-07-19,45040752.0,0.0,0.0,533622.0,0.0,0.0,31598.16,0.0,0.0,374.36,0.0,0.0,,,,,,,,,,,,,,,,,,,2206867791.0,1027438857.0,951990482.0,,5.0,8.0,155.72,72.5,67.18,,0.0,4.0,0.0,,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,0.0,0.0,31782.11000784435,376.539741312621
IND,Asia,India,2024-07-20,45040752.0,0.0,0.0,533622.0,0.0,0.0,31598.16,0.0,0.0,374.36,0.0,0.0,,,,,,,,,,,,,,,,,,,2206867799.0,1027438859.0,951990483.0,227438457.0,8.0,7.0,155.72,72.5,67.18,16.05,0.0,3.0,0.0,,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,0.0,0.0,31782.11000784435,376.539741312621
IND,Asia,India,2024-07-21,45041192.0,440.0,62.86,533623.0,1.0,0.14,31598.47,0.31,0.04,374.36,0.0,0.0,,,,,,,,,,,,,,,,,,,2206867803.0,,951990485.0,227438459.0,4.0,7.0,155.72,,67.18,16.05,0.0,3.0,0.0,,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,62.857142857142854,0.14285714285714285,31782.420485085124,376.5404469427137
IND,Asia,India,2024-07-22,45041192.0,0.0,62.86,533623.0,0.0,0.14,31598.47,0.0,0.04,374.36,0.0,0.0,,,,,,,,,,,,,,,,,,,2206867810.0,1027438861.0,951990487.0,227438462.0,7.0,7.0,155.72,72.5,67.18,16.05,0.0,2.0,0.0,,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,62.857142857142854,0.14285714285714285,31782.420485085124,376.5404469427137
IND,Asia,India,2024-07-23,45041192.0,0.0,62.86,533623.0,0.0,0.14,31598.47,0.0,0.04,374.36,0.0,0.0,,,,,,,,,,,,,,,,,,,2206867817.0,1027438862.0,951990490.0,227438465.0,7.0,7.0,155.72,72.5,67.18,16.05,0.0,2.0,0.0,,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,62.857142857142854,0.14285714285714285,31782.420485085124,376.5404469427137
IND,Asia,India,2024-07-24,45041192.0,0.0,62.86,533623.0,0.0,0.14,31598.47,0.0,0.04,374.36,0.0,0.0,,,,,,,,,,,,,,,,,,,2206867830.0,1027438865.0,951990492.0,227438473.0,13.0,7.0,155.72,72.5,67.18,16.05,0.0,2.0,0.0,,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,62.857142857142854,0.14285714285714285,31782.420485085124,376.5404469427137
IND,Asia,India,2024-07-25,45041192.0,0.0,62.86,533623.0,0.0,0.14,31598.47,0.0,0.04,374.36,0.0,0.0,,,,,,,,,,,,,,,,,,,2206867838.0,1027438866.0,951990495.0,227438477.0,8.0,7.0,155.72,72.5,67.18,16.05,0.0,2.0,0.0,,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,62.857142857142854,0.14285714285714285,31782.420485085124,376.5404469427137
IND,Asia,India,2024-07-26,45041192.0,0.0,62.86,533623.0,0.0,0.14,31598.47,0.0,0.04,374.36,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,0.0,2.0,0.0,,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,62.857142857142854,0.14285714285714285,31782.420485085124,376.5404469427137
IND,Asia,India,2024-07-27,45041192.0,0.0,62.86,533623.0,0.0,0.14,31598.47,0.0,0.04,374.36,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,0.0,2.0,0.0,,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,62.857142857142854,0.14285714285714285,31782.420485085124,376.5404469427137
IND,Asia,India,2024-07-28,45041435.0,243.0,34.71,533623.0,0.0,0.0,31598.64,0.17,0.02,374.36,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,0.0,2.0,0.0,,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,34.714285714285715,0.0,31782.591953197643,376.5404469427137
IND,Asia,India,2024-07-29,45041435.0,0.0,34.71,533623.0,0.0,0.0,31598.64,0.0,0.02,374.36,0.0,0.0,,,,,,,,,,,,,,,,,,,2206867881.0,1027438881.0,951990509.0,227438491.0,,10.0,155.72,72.5,67.18,16.05,0.0,3.0,0.0,,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,34.714285714285715,0.0,31782.591953197643,376.5404469427137
IND,Asia,India,2024-07-30,45041435.0,0.0,34.71,533623.0,0.0,0.0,31598.64,0.0,0.02,374.36,0.0,0.0,,,,,,,,,,,,,,,,,,,2206867892.0,1027438885.0,951990512.0,227438495.0,11.0,11.0,155.72,72.5,67.18,16.05,0.0,3.0,0.0,,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,34.714285714285715,0.0,31782.591953197643,376.5404469427137
IND,Asia,India,2024-07-31,45041435.0,0.0,34.71,533623.0,0.0,0.0,31598.64,0.0,0.02,374.36,0.0,0.0,,,,,,,,,,,,,,,,,,,2206867897.0,1027438886.0,951990515.0,227438496.0,5.0,10.0,155.72,72.5,67.18,16.05,0.0,3.0,0.0,,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,34.714285714285715,0.0,31782.591953197643,376.5404469427137
IND,Asia,India,2024-08-01,45041435.0,0.0,34.71,533623.0,0.0,0.0,31598.64,0.0,0.02,374.36,0.0,0.0,,,,,,,,,,,,,,,,,,,2206867903.0,1027438890.0,,227438498.0,6.0,9.0,155.72,72.5,,16.05,0.0,3.0,0.0,,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,34.714285714285715,0.0,31782.591953197643,376.5404469427137
IND,Asia,India,2024-08-02,45041435.0,0.0,34.71,533623.0,0.0,0.0,31598.64,0.0,0.02,374.36,0.0,0.0,,,,,,,,,,,,,,,,,,,2206867916.0,1027438895.0,951990518.0,227438503.0,13.0,10.0,155.72,72.5,67.18,16.05,0.0,4.0,0.0,,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,34.714285714285715,0.0,31782.591953197643,376.5404469427137
IND,Asia,India,2024-08-03,45041435.0,0.0,34.71,533623.0,0.0,0.0,31598.64,0.0,0.02,374.36,0.0,0.0,,,,,,,,,,,,,,,,,,,2206867926.0,1027438899.0,951990523.0,227438504.0,10.0,10.0,155.72,72.5,67.18,16.05,0.0,4.0,0.0,,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,34.714285714285715,0.0,31782.591953197643,376.5404469427137
IND,Asia,India,2024-08-04,45041748.0,313.0,44.71,533623.0,0.0,0.0,31598.86,0.22,0.03,374.36,0.0,0.0,,,,,,,,,,,,,,,,,,,2206867938.0,1027438900.0,951990527.0,227438511.0,12.0,10.0,155.72,72.5,67.18,16.05,0.0,3.0,0.0,,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,44.714285714285715,0.0,31782.81281541665,376.5404469427137
IND,Asia,India,2024-08-05,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,2206867945.0,1027438902.0,951990530.0,227438513.0,7.0,9.0,155.72,72.5,67.18,16.05,0.0,3.0,0.0,,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,44.714285714285715,0.0,0.0,0.0
IND,Asia,India,2024-08-06,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,2206867952.0,1027438906.0,951990533.0,,7.0,9.0,155.72,72.5,67.18,,0.0,3.0,0.0,,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,44.714285714285715,0.0,0.0,0.0
IND,Asia,India,2024-08-07,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,2206867954.0,1027438908.0,,227438513.0,2.0,8.0,155.72,72.5,,16.05,0.0,3.0,0.0,,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,44.714285714285715,0.0,0.0,0.0
IND,Asia,India,2024-08-08,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,2206867964.0,1027438913.0,951990535.0,227438516.0,10.0,9.0,155.72,72.5,67.18,16.05,0.0,3.0,0.0,,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,44.714285714285715,0.0,0.0,0.0
IND,Asia,India,2024-08-09,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,2206867970.0,1027438914.0,951990537.0,227438519.0,6.0,8.0,155.72,72.5,67.18,16.05,0.0,3.0,0.0,,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,44.714285714285715,0.0,0.0,0.0
